,No,IP,EA,BG,smiles
340,C6228,5.8215795,2.4799194,3.3416601000000004,c1cc2c(cc1)c1c(cc2)c2c(ccc3cc4ccccc4cc23)cc1C#N
341,C6337,5.9377662,2.3166594,3.6211068,c1cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1c(cccc21)C#N
342,C642,5.4496188000000005,2.731884,2.717734800000001,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c2c(c(c1)C#N)cccc2
343,C6338,5.8460685,2.2505391,3.5955294,c1cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1c(cc1ccccc21)C#N
344,C452,5.5609077000000005,2.8861647,2.674743,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc(cc2)C#N
345,C542,6.1325898,2.3740725,3.7585173,c1cc2c(cc1)c1c(cc2C#N)c2ccccc2c2c1cccc2
346,C6289,5.8340961,2.4113502,3.4227459,c1cc2c(cc1)c1cc3c(ccc4c3c3c(c(ccc3)C#N)cc4)cc1cc2
347,C6235,5.8354566000000005,2.4995106,3.3359460000000003,c1cc2c(cc1)c1cc3c(c(c1cc2)C#N)c1c(ccc2c1cccc2)cc3
348,C436,6.0849723,2.2214244,3.8635479,c1ccc2c(c1)c1c(cc2)c2c(cc1)cccc2C#N
349,C5111,5.4071712000000005,2.5193739,2.8877973000000003,c12c(cc3c(c1)c1c(cc3)cccc1C#N)cc1c(c2)cccc1
350,C563,6.0196683,2.2475460000000003,3.7721223,c1cc2cc3c(cc2cc1)c1c(cccc1)c1ccc(cc31)C#N
351,C6223,5.895862800000001,2.6121600000000003,3.2837028000000004,c1cc2c(cc1)c1c(cc2)c2c(ccc3c(c4ccccc4cc23)C#N)cc1
352,C6278,5.670564000000001,2.2932588,3.3773052000000003,c1cc2c(cc1)cc1c(ccc3c1ccc1c3c(cc3c1cccc3)C#N)c2
353,C6203,6.0844281,2.4099897,3.6744384,c1cc2c(cc1)c1cc3c(c(c1cc2)C#N)c1c(cccc1)c1ccccc31
354,C5101,5.6958693,2.2853679,3.4105014,c1ccc2c(c1)cc1c(c2)ccc2c1c(cc1c2cccc1)C#N
355,C6206,5.9992608,2.1003399,3.8989209000000007,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(c(ccc1)C#N)c1ccccc31
356,C6323,5.9981724000000005,2.3079522000000003,3.6902202,c1(cc2c(cc1)c1c(cc2)c2c(c3ccccc13)c1c(cccc1)cc2)C#N
357,C6301,5.817498,2.4769263,3.3405717,c1cc2c(cc1)cc1c(c2C#N)c2c(cccc2)c2c1c1c(cccc1)cc2
358,C584,5.937494099999999,2.4331182,3.5043759,c1cc2cc3c(cc2cc1)c1cc2ccc(cc2cc1cc3)C#N
359,C6257,6.0365385,2.0483688,3.9881697,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(ccc(c1)C#N)c1ccccc21
360,C695,6.0245661,2.3487672,3.6757989,c1cc2c(cc1)c1c(cc2C#N)ccc2c1ccc1c2c2ccccc2cc1
361,C62.7,5.2866309,3.0505131000000003,2.2361178,c12c(c(c3c(c1)c1c(cc3)cccc1)C#N)cc1c(c2)cc2c(c1)cccc2
362,C62.13,5.2523463,2.9925558,2.2597905000000003,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2)cc2c(c1)cccc2C#N
363,C595,5.809335,2.552298,3.257037,c12c(cc3c(c1)c1c(cc3)cc(c3c1cccc3)C#N)cccc2
364,C6291,5.8199469,2.2314921,3.5884548,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2c(cc2c1cccc2)C#N
365,C51014,5.8161375,2.6260371,3.1901004,c1ccc2c(c1)c(c1c(c2)ccc2c1ccc1c2cccc1)C#N
366,C6265,5.7660711,2.2029216000000003,3.5631495,c1cc2c(cc1)c1c(cc2)c2cc3ccccc3cc2c2c1c(ccc2)C#N
367,C51.14,6.0387153,2.2015611,3.8371542,c1cc2c(cc1)c1c(c(c2)C#N)c2c(ccc3c2cccc3)cc1
368,C6281,5.8836183,2.4581514,3.4254669,c1cc2c(cc1)c1cc3c(cc(c4c3c3c(cccc3)cc4)C#N)cc1cc2
369,C6148,5.9157261,2.4771984,3.4385276999999994,c1cc2c(cc1)cc1c(cc(c3c1cc1ccc4c(cccc4)c1c3)C#N)c2
370,C541,6.0727278,2.2355736,3.8371542,c1cc2c(cc1)c1c(c(c2)C#N)c2ccccc2c2c1cccc2
371,C5126,5.2746585,3.1881957,2.0864628,c1ccc2c(c1)cc1c(c2)cc2c(c1C#N)cc1c(c2)cccc1
372,C62.4,5.2060893,2.881539,2.3245503000000003,c12c(cc3c(c1)c1c(cc3)c(ccc1)C#N)cc1c(c2)cc2c(c1)cccc2
373,C6266,5.8449801,2.3207409,3.5242392,c1cc2c(cc1C#N)c1c(cc2)c2cc3ccccc3cc2c2c1cccc2
374,C6196,6.0795303,2.1090471,3.9704832,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c1ccc(cc21)C#N
375,C6192,5.9328684,2.1602019,3.7726665,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1C#N)c1ccccc21
376,C6318,5.9932746,2.2793817,3.7138929,c1cc2c(cc1)c1c(cc2)c2c(c(c1)C#N)c1c(ccc3ccccc13)cc2
377,C532,6.1674186,2.3008776,3.866541,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c(c2)C#N
378,C594,5.770968900000001,2.4581514,3.3128175,c12c(cc3c(c1)c1c(cc3)ccc3c1cccc3C#N)cccc2
379,C6325,6.0485109,2.3084964,3.7400145,c1cc2c(cc1)c1c(cc2)c2c(c3ccc(cc13)C#N)c1c(cccc1)cc2
380,C686,5.7279771,2.3895822,3.3383949000000004,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(c(cc3ccccc23)C#N)cc1
381,C561,5.983479000000001,2.1506784,3.832800600000001,c1cc2cc3c(cc2cc1)c1c(cccc1)c1c(cccc31)C#N
382,C6175,6.0047028,2.2992450000000004,3.705457799999999,c1cc2cc3c(cc2cc1)c1c(ccc(c1)C#N)c1cc2c(cccc2)cc31
383,C62.2,5.2098987,2.9022186000000003,2.3076801,c12c(cc3c(c1)c1c(cc3)ccc(c1)C#N)cc1c(c2)cc2c(c1)cccc2
384,C62.9,5.3160177,3.0891513,2.2268664,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2)cc2c(c1C#N)cccc2
385,C571,5.8588572,2.1528552,3.7060020000000007,c1cc2c(c(c1)C#N)c1cc3c(cc1cc2)c1c(cccc1)cc3
386,C51110,5.6354631,2.7977322,2.8377309,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2)ccc(c1)C#N
387,C5115,5.6003622,2.769978,2.8303842,c12c(cc3c(c1)c1c(c(c3)C#N)cccc1)cc1c(c2)cccc1
388,C577,5.997084000000001,2.4535257,3.5435583000000004,c1cc2c(cc1)c1cc3c(c(c1cc2)C#N)c1c(cccc1)cc3
389,C51.7,6.2123151000000005,2.3068638,3.9054513000000006,c1cc2c(cc1)c1c(cc2)c2c(ccc3c2cccc3)c(c1)C#N
390,C6127,5.616960300000001,2.7226326,2.8943277000000003,c1cc2cc3c(cc2cc1)c1c(cc3C#N)ccc2c1cc1ccccc1c2
391,C63.14,5.4205041000000005,2.5629099,2.8575942000000003,c12c(cc3c(c1)cc1c(c3)ccc3c1c(c1c(c3)cccc1)C#N)cccc2
392,C62.12,5.314113,3.036636,2.277477,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2)cc2c(c1)ccc(c2)C#N
393,C51.4,6.197077500000001,2.1925818,4.0044957000000005,c1cc2c(cc1C#N)c1c(cc2)c2c(ccc3c2cccc3)cc1
394,C6125,5.5666218,2.6600496,2.9065722000000003,c1c(c2cc3c(cc2cc1)c1c(cc3)ccc2c1cc1ccccc1c2)C#N
395,C5413,6.0773535,2.2350294,3.8423241,c1cc2c(cc1)c1c(cc2)c2ccc(cc2c2c1cccc2)C#N
396,C585,5.883074100000001,2.4557025,3.4273716000000007,c1cc2cc3c(cc2cc1)c1cc2cccc(c2cc1cc3)C#N
397,C5910,5.8188585,2.5653588000000003,3.2534997000000003,c12c(cc3c(c1)c1c(cc3)ccc3c1cccc3)c(ccc2)C#N
398,C598,5.8213074,2.5724334,3.248874,c12c(cc3c(c1)c1c(cc3C#N)ccc3c1cccc3)cccc2
399,C6258,5.9587179,2.1836025,3.7751153999999993,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c1cccc(c21)C#N
400,C6215,5.8400823,2.5313463,3.308736,c1cc2c(cc1)c1cc3c(c(c1cc2)C#N)c1c(cc3)c2c(cccc2)cc1
401,C661,5.6569590000000005,2.7419517,2.9150073,c1cc2c(cc1)c1cc3c(c4c(ccc5ccccc45)cc3cc1cc2)C#N
402,C4410,6.0536808,2.4742053,3.5794755,c12c(cc3c(c1)c1c(cc3)cccc1)ccc(c2)C#N
403,C5106,5.6849853,2.3903985,3.2945868000000003,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2c(ccc1)C#N
404,C6111,5.658047400000001,2.7525636,2.9054838000000003,c1cc2c(cc1)c1cc3cc4c(c(c3cc1cc2)C#N)c1c(cccc1)cc4
405,C6183,5.733147,2.5833174,3.1498296000000003,c1c(c2cc3c(cc2cc1)c1c(cc3)c2c(cccc2)c2ccccc12)C#N
406,C6137,5.6447145,2.7487542,2.8959603,c1c(c2cc3cc4c(cc3cc2cc1)c1c(cccc1)c1ccccc41)C#N
407,C6204,5.910012,2.1561204000000003,3.7538916,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1C#N)c1ccccc31
408,C685,5.869197000000001,2.5264485000000003,3.3427485000000003,c1(cc2cc3c(cc2cc1)c1c(cc3)c2c(ccc3ccccc23)cc1)C#N
409,C6254,6.0463341,2.2170708,3.8292633,c1c(c2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c1ccccc21)C#N
410,C6108,5.445809400000001,2.7852156000000003,2.6605938000000005,c12c(cc3c(c1)c1c(cc3C#N)ccc3c1cccc3)cc1c(c2)cccc1
411,C61516,5.7429426,2.3893101,3.3536325,c1cc2c(cc1)c1c(c3c(ccc4cc5ccccc5cc34)cc1cc2)C#N
412,C6411,5.4898896,2.8249422,2.6649474,c1cc(c2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c2c(cc1)cccc2)C#N
413,C6173,5.9513712000000005,2.4418254,3.5095458,c1cc2cc3c(cc2c(c1)C#N)c1c(cccc1)c1cc2c(cccc2)cc31
414,C535,6.1165359,2.1827862,3.9337497,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc(c1)C#N)cc2
415,C6410,5.546214300000001,2.9207214,2.6254929,c1ccc2c(c1)cc1c(c2C#N)cc2c(c1)c1c(cc2)c2c(cc1)cccc2
416,C545,6.1252431000000005,2.2271385,3.8981046,c1cc2c(cc1C#N)c1c(cc2)c2ccccc2c2c1cccc2
417,C51113,5.6253954,2.8663014,2.759094,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2C#N)cccc1
418,C6253,6.1067403,2.3221014,3.7846389,c1cc2c(cc1)c1c(cc2C#N)ccc2c1c1c(cccc1)c1ccccc21
419,C6116,5.6716524,2.6902527000000003,2.9813997,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(cccc1)c(c4)C#N
420,C6131,5.5328814,2.5370604,2.995821,c1cc2cc3cc4c(cc3cc2cc1)c1c(cccc1)c1c(cccc41)C#N
421,C5914,5.7867507,2.5884873,3.1982634,c12c(cc3c(c1C#N)c1c(cc3)ccc3c1cccc3)cccc2
422,C583,5.930691599999999,2.4279483,3.5027433,c1cc2cc3c(cc2cc1)c1cc2cc(ccc2cc1cc3)C#N
423,C451,5.5013178,2.8554174000000003,2.6459004,c1ccc2c(c1)cc1c(c2)cc2c(c1)c(ccc2)C#N
424,C6234,5.864843400000001,2.4894429,3.3754005000000005,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cc(c2c1cccc2)C#N)cc3
425,C6296,6.0275592,2.3789703,3.6485889,c1cc2c(cc1)c1c(cc2)c2c(c(c1)C#N)ccc1c2ccc2c1cccc2
426,C6149,5.9111004,2.4777426,3.4333578,c1cc2c(cc1)cc1c(c(cc3c1cc1ccc4c(cccc4)c1c3)C#N)c2
427,C62.15,5.3260854,3.1024842,2.2236012,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2C#N)cc2c(c1)cccc2
428,C562,6.0414363,2.3223735,3.719062800000001,c1cc2cc3c(cc2cc1)c1c(cccc1)c1cc(ccc31)C#N
429,C6232,5.895862800000001,2.4665865,3.429276300000001,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(ccc2c1cccc2)c(c3)C#N
430,C6336,5.9706903,2.3193804,3.6513098999999993,c1cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1cc(ccc21)C#N
431,C5913,5.7606291,2.5354278,3.2252013000000006,c12c(cc3c(c1)c1c(cc3)ccc3c1cccc3)cccc2C#N
432,C446,5.9897373,2.4344787,3.5552586,c12c(cc3c(c1)c1c(cc3C#N)cccc1)cccc2
433,C5118,5.6395446,2.8777296000000003,2.761815,c12c(cc3c(c1)c1c(cc3)cccc1)c(c1c(c2)cccc1)C#N
434,C6207,6.0389874,2.1046935,3.9342939,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)c1c(cccc31)C#N
435,C5105,5.7962742,2.3748888,3.4213854,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc(cc1)C#N
436,C421,6.2136756,2.2244175,3.9892581000000007,c1cc2c(cc1)c1c(c(cc3ccccc13)C#N)cc2
437,C6271,5.8770879,2.5188297,3.3582582,c1cc2c(cc1)cc1c(cc(c3c1ccc1c3ccc3c1cccc3)C#N)c2
438,C6334,5.9666088,2.2195197,3.7470891,c1cc2c(cc1)c1c(cc2)c2c(cc(cc2)C#N)c2c1ccc1ccccc21
439,C425,6.2256480000000005,2.2072752,4.0183728,c1cc2c(cc1)c1c(ccc3ccc(cc13)C#N)cc2
440,C6335,5.8368171,2.2461855,3.590631600000001,c1cc2c(cc1)c1c(cc2)c2c(c(ccc2)C#N)c2c1ccc1ccccc21
441,C5109,5.883074100000001,2.6355606000000003,3.2475135000000006,c1ccc2c(c1)cc1c(c2C#N)ccc2c1ccc1c2cccc1
442,C592,5.7475683,2.408085,3.3394833000000004,c12c(cc3c(c1)c1c(cc3)ccc3c1cc(cc3)C#N)cccc2
443,C6276,5.8360008,2.4494442000000003,3.3865566,c1cc2c(cc1)cc1c(ccc3c1cc(c1c3ccc3c1cccc3)C#N)c2
444,C6171,5.9783091,2.4959733,3.4823357999999995,c1cc2cc3c(cc2cc1)c1c(cccc1)c1c(c2c(cccc2)cc31)C#N
445,C51112,5.5764174,2.7740595,2.8023579000000005,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2)c(ccc1)C#N
446,C6218,5.7154605,2.2023774,3.5130831,c1cc2c(c(c1)C#N)c1cc3c(cc1cc2)c1c(cc3)c2c(cccc2)cc1
447,C422,6.232450500000001,2.3384274,3.894023100000001,c1cc2c(cc1)c1c(cc(c3ccccc13)C#N)cc2
448,C6172,5.8923255,2.1936702,3.6986553,c1cc2cc3c(cc2cc1)c1c(c(ccc1)C#N)c1cc2c(cccc2)cc31
449,C5121,5.1775188000000005,3.0575877,2.1199311,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cccc1C#N
450,C62.1,5.0942562,2.7795015000000003,2.3147547,c12c(cc3c(c1)c1c(cc3)cccc1C#N)cc1c(c2)cc2c(c1)cccc2
451,C558,6.0101448,2.4230505,3.5870943000000004,c1cc2c(cc1)c1c(c3c(ccc4ccccc34)cc1cc2)C#N
452,C51.8,6.1252431000000005,2.2606068,3.8646363,c1cc2c(cc1)c1c(cc2)c2c(c(cc3c2cccc3)C#N)cc1
453,C6332,5.8928697,2.2780212,3.614848500000001,c1cc2c(cc1)c1c(c(c2)C#N)c2c(cccc2)c2c1ccc1ccccc21
454,C6156,5.9878326,2.555019,3.4328136,c1cc2c(cc1)c1cc3c(ccc4c(c5ccccc5cc34)C#N)cc1cc2
455,C6246,5.9755881,2.2363899000000003,3.7391982,c1cc2c(cc1)c1c3c4c(cccc4)ccc3c3cc(ccc3c1cc2)C#N
456,C6711,5.9064747,2.4595119,3.4469628000000005,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1cc(c3ccccc3c1c2)C#N
457,C61.1,4.9402476,3.2105079,1.7297397,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1)c(ccc2)C#N
458,C6341,5.9747718,2.3082243,3.6665475,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2C#N)c2c(cccc2)cc1
459,C6305,5.7905601,2.3261829,3.4643772,c1cc2c(cc1)cc1c(c2)c2c(cccc2)c2c1c1c(cccc1)cc2C#N
460,C51.10,6.124971,2.2317642,3.8932068,c1cc2c(cc1)c1c(cc2)c2c(ccc3c2cccc3C#N)cc1
461,C6209,6.0444294,2.4336624,3.610767,c1cc2c(cc1)c1c(c3c(cc1cc2)c1c(cccc1)c1ccccc31)C#N
462,C6243,6.0090564,2.3914869,3.617569500000001,c1cc2c(cc1)c1c3c4c(cccc4)c(cc3c3ccccc3c1cc2)C#N
463,C51114,5.5946481,2.8284795000000003,2.7661686,c12c(cc3c(c1C#N)c1c(cc3)cccc1)cc1c(c2)cccc1
464,C6164,5.7940974,2.2089078,3.5851896,c1cc2c(cc1)c1c(c3ccccc23)c2c(cccc2C#N)c2c1cccc2
465,C557,6.1048356,2.4747495,3.6300861,c1cc2c(cc1)c1cc3c(ccc4ccccc34)c(c1cc2)C#N
466,C6231,5.869197000000001,2.5011432,3.3680538,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(ccc2c1cccc2)cc3C#N
467,C586,5.953820100000001,2.5180134,3.4358067,c1cc2cc3c(cc2cc1)c1cc2ccccc2c(c1cc3)C#N
468,C6256,5.8708296,2.1242847,3.7465449,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1C#N)c1ccccc21
469,C6273,5.9086515,2.6211393,3.287512200000001,c1cc2c(cc1)cc1c(ccc3c1ccc1c3ccc3c1cccc3)c2C#N
470,C5112,5.5334256,2.6586891,2.8747365000000005,c12c(cc3c(c1)c1c(cc3)ccc(c1)C#N)cc1c(c2)cccc1
471,C61910,6.1162638000000005,2.1917655,3.9244983000000007,c1(cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c1ccccc21)C#N
472,C6293,5.9527317,2.2668651,3.6858666,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2ccc2c1cccc2C#N
473,C6263,5.836545,2.5025037,3.3340413,c1cc2c(cc1)c1c(cc2)c2cc3ccccc3c(c2c2c1cccc2)C#N
474,C6115,5.5976412,2.5280811,3.0695600999999995,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(c(ccc1)C#N)cc4
475,C6261,5.8817136,2.4712122,3.4105014,c1cc2c(cc1)c1c(cc2)c2cc3ccc(cc3cc2c2c1cccc2)C#N
476,C443,5.9891931000000005,2.3746167,3.6145764000000007,c12c(cc3c(c1)c1c(cc3)cc(cc1)C#N)cccc2
477,C5414,5.9407593,2.1925818,3.7481775,c1cc2c(cc1)c1c(cc2)c2c(cccc2c2c1cccc2)C#N
478,C62.8,5.3375136,3.1114635,2.2260501,c12c(cc3c(c1)c1c(cc3)cccc1)c(c1c(c2)cc2c(c1)cccc2)C#N
479,C522,6.084156,2.1547599,3.9293961,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(ccc(c1)C#N)cc2
480,C6191,6.092319,2.2687698,3.8235492,c1cc2c(cc1)c1c(cc2)c2c(c(c1)C#N)c1c(cccc1)c1ccccc21
481,C567,6.130413,2.4260436000000003,3.7043694,c1(cc2cc3c(cc2cc1)c1c(cccc1)c1ccccc31)C#N
482,C5103,5.7668874,2.3958405000000003,3.3710469,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cccc1C#N
483,C667,5.6136951,2.6224998,2.9911953,c1cc2c(cc1)c1cc3cc4c(c(cc5ccccc45)C#N)cc3cc1cc2
484,C564,5.9029374,2.1792489,3.7236885,c1cc2cc3c(cc2cc1)c1c(cccc1)c1cccc(c31)C#N
485,C668,5.6991345,2.7746037,2.9245308,c1cc2c(cc1)c1cc3cc4c(ccc5ccccc45)c(c3cc1cc2)C#N
486,C6113,5.6087973,2.5814127,3.0273846000000004,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(ccc(c1)C#N)cc4
487,C6277,5.7565476,2.2619673,3.4945803,c1cc2c(cc1)cc1c(ccc3c1ccc1c3ccc3c1cc(cc3)C#N)c2
488,C6285,5.6117904,2.1827862,3.4290042000000005,c1cc2c(c(c1)C#N)c1cc3c(ccc4c3c3c(cccc3)cc4)cc1cc2
489,C6245,5.9034816,2.209452,3.6940296,c1cc2c(cc1)c1c3c4c(cccc4)ccc3c3c(cccc3c1cc2)C#N
490,C51010,5.831647200000001,2.5601889,3.2714583000000004,c1cc(c2c(c1)cc1c(c2)ccc2c1ccc1c2cccc1)C#N
491,C544,6.141024900000001,2.2524438000000004,3.8885811,c1(cc2c(cc1)c1c(cc2)c2ccccc2c2c1cccc2)C#N
492,C6262,5.8215795,2.4728448000000003,3.3487347,c1cc2c(cc1)c1c(cc2)c2cc3cccc(c3cc2c2c1cccc2)C#N
493,C6251,6.0626601,2.3199246,3.7427355,c1cc2c(cc1)c1c(cc2)cc(c2c1c1c(cccc1)c1ccccc21)C#N
494,C6272,5.8770879,2.5193739,3.357714,c1cc2c(cc1)cc1c(c(cc3c1ccc1c3ccc3c1cccc3)C#N)c2
495,C599,5.8632108,2.63937,3.2238408,c12c(c(c3c(c1)c1c(cc3)ccc3c1cccc3)C#N)cccc2
496,C6227,5.7440310000000006,2.3623722,3.3816588000000007,c1cc2c(cc1)c1c(cc2C#N)c2c(ccc3cc4ccccc4cc23)cc1
497,C687,5.7464799,2.3180199,3.4284600000000003,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(ccc3cc(ccc23)C#N)cc1
498,C548,6.0817071,2.0685042,4.0132029,c1cc2c(cc1)c1c(cc2)c2ccccc2c2c1cc(cc2)C#N
499,C6267,5.8651155,2.4527094,3.4124061,c1cc2c(cc1)c1c(cc2C#N)c2cc3ccccc3cc2c2c1cccc2
500,C6324,5.9513712000000005,2.2731234,3.6782478,c1cc2c(cc1)c1c(cc2)c2c(c3cccc(c13)C#N)c1c(cccc1)cc2
501,C654,5.584036200000001,2.6273976,2.9566386,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc2c(c1)c(ccc2)C#N
502,C5102,5.831647200000001,2.5049526,3.3266946,c1ccc2c(c1)cc1c(c2)ccc2c1cc(c1c2cccc1)C#N
503,C6283,5.9040258,2.5479444,3.3560814000000003,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cccc3)cc4)c(c1cc2)C#N
504,C6339,5.9429361,2.2323084,3.7106277,c1(cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1ccccc21)C#N
505,C6292,5.9965398,2.3599233,3.6366165,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2cc(c2c1cccc2)C#N
506,C6274,5.8585851,2.5490328,3.3095523,c1c(c2c(cc1)cc1c(ccc3c1ccc1c3ccc3c1cccc3)c2)C#N
507,C6317,5.8014441,2.1999285000000004,3.6015156000000004,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc3cccc(c13)C#N)cc2
508,C527,6.1470111,2.3370669,3.8099442,c1cc2c(cc1)c1c(cc2)cc(c2c1c1c(cccc1)cc2)C#N
509,C523,6.1363992000000005,2.2576137000000003,3.8787855,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cc(cc1)C#N)cc2
510,C6212,5.8885161,2.4796473000000003,3.4088688,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cc3C#N)c2c(cccc2)cc1
511,C62810,5.8335519,2.3514882,3.4820637000000003,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cccc3)cc4C#N)cc1cc2
512,C677,5.8985838,2.4396486000000004,3.4589352000000004,c1cc2c(cc1)c1c(cc2)c2c(cc1C#N)cc1ccc3ccccc3c1c2
513,C6244,5.9513712000000005,2.2404714,3.7108998,c1cc2c(cc1)c1c3c4c(cccc4)cc(c3c3ccccc3c1cc2)C#N
514,C6226,5.5581867,2.25843,3.2997567,c1cc2c(cc1)c1c(c(c2)C#N)c2c(ccc3cc4ccccc4cc23)cc1
515,C6118,5.6792712,2.7637197,2.9155515,c1cc2c(cc1)c1cc3c(c4c(cc3cc1cc2)c1c(cccc1)cc4)C#N
516,C62.6,5.1984705,2.9103816,2.2880889,c12c(cc3c(c1)c1c(cc3C#N)cccc1)cc1c(c2)cc2c(c1)cccc2
517,C6311,5.9557248,2.331897,3.6238278,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc3ccccc13)cc2C#N
518,C6275,5.7094743,2.2380225,3.471451799999999,c1cc2c(cc1)cc1c(ccc3c1c(cc1c3ccc3c1cccc3)C#N)c2
519,C61011,5.4648564,2.8170513,2.6478051,c12c(cc3c(c1)c1c(cc3)ccc3c1cccc3)cc1c(c2)cccc1C#N
520,C4411,5.9959956000000005,2.4848172,3.5111784,c12c(cc3c(c1)c1c(cc3)cccc1)cccc2C#N
521,C62010,6.0746325,2.1844188,3.8902137,c1c(c2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)c1ccccc31)C#N
522,C6716,5.8221237,2.5555632000000004,3.2665605,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1ccc3ccccc3c1c2C#N
523,C411,6.5391072,2.0968026,4.442304600000001,c1cc2c(cc1)c1c(ccc(c1)C#N)c1c2cccc1
524,C6225,5.7565476,2.3125779,3.4439697000000007,c1cc2c(cc1C#N)c1c(cc2)c2c(ccc3cc4ccccc4cc23)cc1
525,C6242,5.9361336,2.198568,3.7375656,c1cc2c(cc1)c1c3c4c(ccc(c4)C#N)ccc3c3ccccc3c1cc2
526,C6345,5.9132772000000005,2.2167987,3.696478500000001,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2)c2c(cccc2)cc1C#N
527,C5117,5.6248512,2.8513359,2.7735153,c12c(c(c3c(c1)c1c(cc3)cccc1)C#N)cc1c(c2)cccc1
528,C6238,5.8770879,2.5182855,3.3588024,c1cc2c(cc1)c1c(c3c(cc1cc2)c1c(ccc2c1cccc2)cc3)C#N
529,C6346,5.9959956000000005,2.1972075,3.7987881,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2)c2c(ccc(c2)C#N)cc1
530,C6216,5.8185864,2.4162480000000004,3.4023384,c1cc2c(cc1)c1cc3c(cc1c(c2)C#N)c1c(cc3)c2c(cccc2)cc1
531,C61411,5.8466127000000006,2.4899871,3.3566256000000005,c1c(c2c(cc1)cc1c(ccc3c1cc1ccc4c(cccc4)c1c3)c2)C#N
532,C6344,6.010689,2.2029216000000003,3.8077674,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2)c2c(cc(cc2)C#N)cc1
533,C6304,5.6289327,2.3098569,3.3190758,c1cc2c(cc1)cc1c(c2)c2c(cccc2)c2c1c1c(cccc1C#N)cc2
534,C576,6.002526,2.3667258,3.6358002,c1cc2c(cc1)c1cc3c(cc1c(c2)C#N)c1c(cccc1)cc3
535,C6303,5.810967600000001,2.4962454000000003,3.3147222,c1cc2c(cc1)c(c1c(c2)c2c(cccc2)c2c1c1c(cccc1)cc2)C#N
