,No,IP,EA,BG,smiles
305,N442,6.0471504,2.9144631,3.1326873,c1ccc2c(c1)cc1c(c2)ccc2c1cc(cc2)N(=O)=O
306,N443,6.063476400000001,2.9258913,3.1375851000000003,c1ccc2c(c1)cc1c(c2)ccc2c1ccc(c2)N(=O)=O
307,N444,6.000893400000001,2.9299728,3.0709206000000004,c1ccc2c(c1)cc1c(c2)ccc2c1cccc2N(=O)=O
308,N445,6.1470111,3.0069771,3.140034,c1ccc2c(c1)cc1c(c2)cc(c2c1cccc2)N(=O)=O
309,N446,6.0389874,3.003984,3.0350034,c1ccc2c(c1)cc1c(c2)c(cc2c1cccc2)N(=O)=O
310,N447,6.0955842,2.6997762,3.395808,c1ccc2c(c1)cc1c(c2N(=O)=O)ccc2c1cccc2
311,N448,6.0947679,3.0434385,3.0513294,c1cc(c2c(c1)cc1c(c2)ccc2c1cccc2)N(=O)=O
312,N449,6.1470111,2.9582712,3.1887399000000003,c1c(cc2c(c1)cc1c(c2)ccc2c1cccc2)N(=O)=O
313,N451,5.5750569,3.1854747,2.3895822,c1ccc2c(c1)cc1c(c2)cc2c(c1)c(ccc2)N(=O)=O
314,N452,5.6583195,3.1501017,2.5082178,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc(cc2)N(=O)=O
315,N455,5.5717917,2.8573221,2.7144696,c1ccc2c(c1)cc1c(c2)cc2c(c1N(=O)=O)cccc2
316,N5101,5.7440310000000006,2.5721613000000003,3.1718697,c1ccc2c(c1)cc1c(c2)ccc2c1c(cc1c2cccc1)N(=O)=O
317,N51010,5.900216400000001,3.0592203,2.8409961000000004,c1cc(c2c(c1)cc1c(c2)ccc2c1ccc1c2cccc1)N(=O)=O
318,N51011,5.9611668,2.9773182,2.9838486,c1c(cc2c(c1)cc1c(c2)ccc2c1ccc1c2cccc1)N(=O)=O
319,N51012,5.962799400000001,2.9773182,2.9854812,c1(ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cccc1)N(=O)=O
320,N51013,5.8675644,3.0690159,2.7985485,c1ccc2c(c1N(=O)=O)cc1c(c2)ccc2c1ccc1c2cccc1
321,N51014,5.824844700000001,2.6034528,3.2213919000000004,c1ccc2c(c1)c(c1c(c2)ccc2c1ccc1c2cccc1)N(=O)=O
322,N5102,5.9268822000000005,3.0031677,2.9237145000000004,c1ccc2c(c1)cc1c(c2)ccc2c1cc(c1c2cccc1)N(=O)=O
323,N5104,5.8730064,2.9166399,2.956366500000001,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2ccc(c1)N(=O)=O
324,N5105,5.847429,2.8965045000000003,2.9509245,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc(cc1)N(=O)=O
325,N5106,5.708658,2.5765149,3.1321431,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2c(ccc1)N(=O)=O
326,N5107,5.8520547,2.5536585,3.2983962000000004,c1ccc2c(c1)cc1c(c2)cc(c2c1ccc1c2cccc1)N(=O)=O
327,N5108,5.927426400000001,3.0377244,2.889702,c1ccc2c(c1)cc1c(c2)c(cc2c1ccc1c2cccc1)N(=O)=O
328,N5109,5.8923255,2.5288974,3.3634281,c1ccc2c(c1)cc1c(c2N(=O)=O)ccc2c1ccc1c2cccc1
329,N511,6.2368041000000005,2.9416731,3.295131,c1cc2c(cc1)c1c(cc2N(=O)=O)c2c(ccc3c2cccc3)cc1
330,N5110,6.159255600000001,2.9520129,3.2072427,c1cc2c(cc1)c1c(cc2)c2c(ccc3c2cccc3N(=O)=O)cc1
331,N5111,6.2123151000000005,2.8940556,3.3182595000000004,c1cc2c(cc1)c1c(cc2)c2c(ccc3c2ccc(c3)N(=O)=O)cc1
332,N5111,5.4398232,2.5868547,2.8529685,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)cccc1N(=O)=O
333,N51110,5.7236235,3.0886071,2.6350164000000005,c1c(cc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)cccc1)N(=O)=O
334,N51111,5.726616600000001,3.0902397,2.6363769,c1(ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)cccc1)N(=O)=O
335,N51112,5.645258699999999,3.1386735,2.5065852,c1ccc2c(c1N(=O)=O)cc1c(c2)cc2c(c1)c1c(cc2)cccc1
336,N51113,5.6599521,2.9155515,2.7444006,c1ccc2c(c1)c(c1c(c2)cc2c(c1)c1c(cc2)cccc1)N(=O)=O
337,N51114,5.6014506,2.7065787,2.8948719,c1ccc2c(c1)cc1c(c2)cc2c(c1N(=O)=O)c1c(cc2)cccc1
338,N5112,5.5856688,2.9566386,2.6290301999999994,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)ccc(c1)N(=O)=O
339,N5113,5.960622600000001,2.6486214,3.3120012000000005,c1cc2c(cc1)c1c(cc2)c2c(ccc3c2c(ccc3)N(=O)=O)cc1
340,N5113,5.6207697,2.9996304,2.6211393,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)cc(cc1)N(=O)=O
341,N5114,6.0675579,2.6080785000000004,3.4594793999999998,c1cc2c(cc1)c1c(c(c2)N(=O)=O)c2c(ccc3c2cccc3)cc1
342,N5114,5.5639008,2.9313333000000004,2.6325675,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c(ccc1)N(=O)=O
343,N5115,5.6966856,3.1095588000000003,2.5871268,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(c(c2)N(=O)=O)cccc1
344,N5116,5.5565541000000005,3.0578598,2.4986943000000004,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2N(=O)=O)cccc1
345,N5117,5.6539659,2.8728318,2.7811341000000005,c1ccc2c(c1)cc1c(c2)c(c2c(c1)c1c(cc2)cccc1)N(=O)=O
346,N5118,5.662401,2.8412682,2.8211328000000004,c1ccc2c(c1)cc1c(c2N(=O)=O)cc2c(c1)c1c(cc2)cccc1
347,N5118,5.8028046,3.270642,2.5321626000000004,c1ccc2c(c1)cc1c(c2N(=O)=O)cc2c(c1)c1c(cc2)cccc1
348,N5119,5.651517,3.1416666,2.5098504,c1cc(c2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)cccc1)N(=O)=O
349,N5121,5.2384692,3.2837028,1.9547664,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cccc1N(=O)=O
350,N5122,5.3301669,3.2902332000000003,2.0399337,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc(cc1)N(=O)=O
351,N5125,5.2686723,3.1696929,2.0989794,c1ccc2c(c1)cc1c(c2)cc2c(c1)c(c1c(c2)cccc1)N(=O)=O
352,N5126,5.2898961,3.1748628,2.1150333,c1ccc2c(c1)cc1c(c2)cc2c(c1N(=O)=O)cc1c(c2)cccc1
353,N5126,5.454788700000001,3.4826079,1.9721808000000003,c1ccc2c(c1)cc1c(c2)cc2c(c1N(=O)=O)cc1c(c2)cccc1
354,N515,6.1317735,2.663859,3.4679145000000005,c1cc2c(c(c1)N(=O)=O)c1c(cc2)c2c(ccc3c2cccc3)cc1
355,N516,6.1783026,2.6336559,3.5446467,c1cc2c(cc1)c1c(cc2)c2c(ccc3c2cccc3)cc1N(=O)=O
356,N517,6.2700003,2.7879366,3.4820637000000003,c1cc2c(cc1)c1c(cc2)c2c(ccc3c2cccc3)c(c1)N(=O)=O
357,N518,6.1595277,2.7688896,3.3906381,c1cc2c(cc1)c1c(cc2)c2c(c(cc3c2cccc3)N(=O)=O)cc1
358,N519,6.228369,2.8290237000000005,3.3993453,c1cc2c(cc1)c1c(cc2)c2c(cc(c3c2cccc3)N(=O)=O)cc1
359,N5210,6.295305600000001,2.9765019,3.3188037,c1cc2c(cc1)c1c(cc2N(=O)=O)ccc2c1c1c(cccc1)cc2
360,N5211,6.1470111,2.9275239,3.2194872,c1c(c2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)cc2)N(=O)=O
361,N5212,6.1940844,2.8790901,3.3149943000000004,c1(cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)cc2)N(=O)=O
362,N5213,6.127692000000001,2.7922902,3.3354018000000005,c1cc2c(cc1N(=O)=O)c1c(cc2)ccc2c1c1c(cccc1)cc2
363,N5214,5.8969512,2.6086227,3.2883285,c1cc2c(c(c1)N(=O)=O)c1c(cc2)ccc2c1c1c(cccc1)cc2
364,N522,6.127692000000001,2.7922902,3.3354018000000005,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(ccc(c1)N(=O)=O)cc2
365,N523,6.1940844,2.8790901,3.3149943000000004,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cc(cc1)N(=O)=O)cc2
366,N524,6.1559904,2.7912018,3.3647886,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(c(ccc1)N(=O)=O)cc2
367,N525,6.2683677,2.838003,3.4303647,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c(c2)N(=O)=O
368,N526,6.2095941,2.8001811,3.409413,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)cc2N(=O)=O
369,N527,6.2036079,2.8067115,3.3968964,c1cc2c(cc1)c1c(cc2)cc(c2c1c1c(cccc1)cc2)N(=O)=O
370,N528,6.2036079,2.8067115,3.3968964,c1cc2c(cc1)c1c(cc2)c(cc2c1c1c(cccc1)cc2)N(=O)=O
371,N529,6.2079615,2.7408633,3.4670982,c1cc2c(cc1)c1c(c(c2)N(=O)=O)ccc2c1c1c(cccc1)cc2
372,N531,6.1769421,2.6614101,3.5155319999999994,c1cc2c(cc1)c1c(cc2)c2c(c(c1)N(=O)=O)c1c(cccc1)cc2
373,N532,6.2700003,2.9609922,3.3090081,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c(c2)N(=O)=O
374,N533,6.1089171,2.5220949,3.5868222,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(c(ccc1)N(=O)=O)cc2
375,N534,6.188914500000001,2.8926951,3.2962194000000005,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc(cc1)N(=O)=O)cc2
376,N535,6.1083729,2.4935244,3.6148485,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc(c1)N(=O)=O)cc2
377,N536,6.024294,2.582229,3.442065,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1N(=O)=O)cc2
378,N537,6.1769421,2.6614101,3.5155319999999994,c1cc2c(cc1)c1c(cc2)c2c(c(c1)N(=O)=O)c1c(cccc1)cc2
379,N541,6.1246989,2.674743,3.4499559000000004,c1cc2c(cc1)c1c(c(c2)N(=O)=O)c2ccccc2c2c1cccc2
380,N5410,6.0577623,2.5705287,3.4872336,c1cc2c(cc1)c1c(cc2)c2ccccc2c2c1cccc2N(=O)=O
381,N5411,6.0316407000000005,2.672022,3.3596187000000004,c1cc2c(cc1)c1c(cc2)c2cccc(c2c2c1cccc2)N(=O)=O
382,N5412,6.1540857,2.8994976,3.2545881000000003,c1cc2c(cc1)c1c(cc2)c2ccc(cc2c2c1cccc2)N(=O)=O
383,N5413,6.1540857,2.8994976,3.2545881000000003,c1cc2c(cc1)c1c(cc2)c2ccc(cc2c2c1cccc2)N(=O)=O
384,N5414,5.9687856,2.6097111,3.3590745,c1cc2c(cc1)c1c(cc2)c2c(cccc2c2c1cccc2)N(=O)=O
385,N542,6.230273700000001,2.8616757,3.3685980000000004,c1cc2c(cc1)c1c(cc2N(=O)=O)c2ccccc2c2c1cccc2
386,N543,6.172316400000001,2.8268469,3.3454695000000005,c1c(c2c(cc1)c1c(cc2)c2ccccc2c2c1cccc2)N(=O)=O
387,N544,6.2291853,2.8894299,3.3397554,c1(cc2c(cc1)c1c(cc2)c2ccccc2c2c1cccc2)N(=O)=O
388,N545,6.194900700000001,2.8627641,3.332136600000001,c1cc2c(cc1N(=O)=O)c1c(cc2)c2ccccc2c2c1cccc2
389,N546,6.0490551,2.6516145,3.3974406000000004,c1cc2c(c(c1)N(=O)=O)c1c(cc2)c2ccccc2c2c1cccc2
390,N547,5.9951793,2.6219556,3.3732237,c1cc2c(cc1)c1c(cc2)c2ccccc2c2c1c(ccc2)N(=O)=O
391,N548,6.1211616,2.8477986,3.273363,c1cc2c(cc1)c1c(cc2)c2ccccc2c2c1cc(cc2)N(=O)=O
392,N549,6.1951728,2.8962324,3.2989404,c1cc2c(cc1)c1c(cc2)c2ccccc2c2c1ccc(c2)N(=O)=O
393,N551,5.9249775,2.6268534,3.2981241,c1cc2c(c(c1)N(=O)=O)c1cc3c(ccc4ccccc34)cc1cc2
394,N552,6.0218451,2.4970617,3.5247834,c1cc2c(cc1N(=O)=O)c1cc3c(ccc4ccccc34)cc1cc2
395,N553,6.1233384,2.9111979000000003,3.2121405,c1(cc2c(cc1)c1cc3c(ccc4ccccc34)cc1cc2)N(=O)=O
396,N554,6.058850700000001,2.7642639,3.2945868000000003,c1c(c2c(cc1)c1cc3c(ccc4ccccc34)cc1cc2)N(=O)=O
397,N555,6.0849723,2.5152924,3.5696799,c1cc2c(cc1)c1cc3c(ccc4ccccc34)cc1cc2N(=O)=O
398,N556,6.0112332,3.0145959,2.9966373,c1cc2c(cc1)c1cc3c(ccc4ccccc34)cc1c(c2)N(=O)=O
399,N557,6.1187127,2.5264485000000003,3.5922642,c1cc2c(cc1)c1cc3c(ccc4ccccc34)c(c1cc2)N(=O)=O
400,N558,6.0207567,2.6741988,3.3465579,c1cc2c(cc1)c1c(c3c(ccc4ccccc34)cc1cc2)N(=O)=O
401,N561,6.0017097,2.5784196,3.4232901,c1cc2cc3c(cc2cc1)c1c(cccc1)c1c(cccc31)N(=O)=O
402,N562,6.0958563,2.8711992,3.2246571000000004,c1cc2cc3c(cc2cc1)c1c(cccc1)c1cc(ccc31)N(=O)=O
403,N563,6.0686463,2.8986813,3.1699650000000004,c1cc2cc3c(cc2cc1)c1c(cccc1)c1ccc(cc31)N(=O)=O
404,N564,5.9296032,2.6644032,3.2652000000000005,c1cc2cc3c(cc2cc1)c1c(cccc1)c1cccc(c31)N(=O)=O
405,N565,6.0974889,2.6075343,3.4899546000000004,c1cc2c(c3c(cc2cc1)c1c(cccc1)c1ccccc31)N(=O)=O
406,N566,6.1535415,3.0412617,3.1122798,c1c(c2cc3c(cc2cc1)c1c(cccc1)c1ccccc31)N(=O)=O
407,N567,6.2204781,2.944122,3.2763561,c1(cc2cc3c(cc2cc1)c1c(cccc1)c1ccccc31)N(=O)=O
408,N571,5.8925976,2.5893036,3.303294,c1cc2c(c(c1)N(=O)=O)c1cc3c(cc1cc2)c1c(cccc1)cc3
409,N572,6.063476400000001,2.9035791,3.1598973000000004,c1cc2c(cc1N(=O)=O)c1cc3c(cc1cc2)c1c(cccc1)cc3
410,N573,6.0577623,2.8592268,3.1985355,c1(cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)cc3)N(=O)=O
411,N574,5.9687856,2.9375916,3.031194,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(c(ccc1)N(=O)=O)cc3
412,N575,6.1636092,2.9941884,3.1694208,c1cc2c(cc1)c1cc3c(cc1cc2N(=O)=O)c1c(cccc1)cc3
413,N576,6.0267429,3.0107865,3.0159564,c1cc2c(cc1)c1cc3c(cc1c(c2)N(=O)=O)c1c(cccc1)cc3
414,N577,6.0123216,2.5996434,3.4126781999999998,c1cc2c(cc1)c1cc3c(c(c1cc2)N(=O)=O)c1c(cccc1)cc3
415,N581,5.8330077000000005,2.6159694,3.2170383,c1cc2cc3c(cc2cc1)c1c(c2ccccc2cc1cc3)N(=O)=O
416,N582,5.8678365,3.0295614,2.8382751000000006,c1cc2cc3c(cc2cc1)c1cc2c(cccc2cc1cc3)N(=O)=O
417,N583,6.0066075,2.9422173000000003,3.0643902,c1cc2cc3c(cc2cc1)c1cc2cc(ccc2cc1cc3)N(=O)=O
418,N584,5.9802138000000005,2.9011302000000003,3.0790836,c1cc2cc3c(cc2cc1)c1cc2ccc(cc2cc1cc3)N(=O)=O
419,N585,5.9214402,3.0241194,2.8973208,c1cc2cc3c(cc2cc1)c1cc2cccc(c2cc1cc3)N(=O)=O
420,N586,5.9712345,2.5261764,3.4450581,c1cc2cc3c(cc2cc1)c1cc2ccccc2c(c1cc3)N(=O)=O
421,N587,6.0082401,3.0330987,2.9751414000000005,c1cc2cc3c(cc2cc1)c1cc2ccccc2cc1c(c3)N(=O)=O
422,N591,5.9355894000000005,2.9615364000000004,2.974053,c1cc2cc3c(cc2cc1N(=O)=O)c1c(ccc2c1cccc2)cc3
423,N591,5.6079810000000005,2.6518866,2.9560944,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(cc2)cccc1N(=O)=O
424,N5910,5.8822578000000005,3.0513294,2.8309284000000003,c1cc(c2c(c1)cc1c(c2)ccc2c1c1c(cc2)cccc1)N(=O)=O
425,N5910,5.883890399999999,2.9506524,2.933238,c1cc(c2c(c1)cc1c(c2)ccc2c1c1c(cc2)cccc1)N(=O)=O
426,N5911,5.947017600000001,2.9729646,2.9740530000000005,c1c(cc2c(c1)cc1c(c2)ccc2c1c1c(cc2)cccc1)N(=O)=O
427,N5912,5.9361336,2.9626248000000004,2.9735088,c1(ccc2c(c1)cc1c(c2)ccc2c1c1c(cc2)cccc1)N(=O)=O
428,N5913,5.7970905,3.055683,2.7414075,c1ccc2c(c1N(=O)=O)cc1c(c2)ccc2c1c1c(cc2)cccc1
429,N5913,5.8047093,2.9147352000000004,2.8899741,c1ccc2c(c1N(=O)=O)cc1c(c2)ccc2c1c1c(cc2)cccc1
430,N5914,5.8139607,2.7471216,3.0668391,c1ccc2c(c1)c(c1c(c2)ccc2c1c1c(cc2)cccc1)N(=O)=O
431,N592,5.8925976,2.6929737,3.1996239,c1cc2c(c3c(cc2cc1)c1c(ccc2c1cccc2)cc3)N(=O)=O
432,N592,5.7785877,2.8850763,2.8935114000000004,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(cc2)ccc(c1)N(=O)=O
433,N593,5.8751832,3.0532341,2.8219491,c1cc2cc3c(cc2cc1)c1c(ccc2c1cccc2)cc3N(=O)=O
434,N593,5.862394500000001,2.9174562,2.9449383000000005,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(cc2)cc(cc1)N(=O)=O
435,N594,5.793825300000001,2.7688896,3.0249357000000003,c1cc2cc3c(cc2cc1)c1c(c(cc2c1cccc2)N(=O)=O)cc3
436,N594,5.8096071,2.8393635,2.9702436000000003,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(cc2)c(ccc1)N(=O)=O
437,N595,5.8928697,3.0374523,2.8554174000000008,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(c(c2)N(=O)=O)cccc1
438,N595,5.8765437,2.8975929,2.9789508,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(c(c2)N(=O)=O)cccc1
439,N596,5.7674316,2.9310612,2.8363704000000003,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(cc2N(=O)=O)cccc1
440,N596,5.7935532,2.7688896,3.0246636,c1ccc2c(c1)cc1c(c2)ccc2c1c1c(cc2N(=O)=O)cccc1
441,N597,5.8925976,2.8437171,3.0488805,c1ccc2c(c1)cc1c(c2)cc(c2c1c1c(cc2)cccc1)N(=O)=O
442,N598,5.885523,2.9128305,2.9726924999999995,c1ccc2c(c1)cc1c(c2)c(cc2c1c1c(cc2)cccc1)N(=O)=O
443,N599,5.896679100000001,2.7623592,3.1343199000000004,c1ccc2c(c1)cc1c(c2N(=O)=O)ccc2c1c1c(cc2)cccc1
444,N6101,5.2194222,2.6741988,2.5452234,c12c(cc3c(c1)c1c(cc3)ccc3c1c(ccc3)N(=O)=O)cc1c(c2)cccc1
445,N61010,5.5600914,2.9677947,2.5922967,c12c(cc3c(c1)c1c(cc3)ccc3c1cccc3)c(c1c(c2)cccc1)N(=O)=O
446,N61011,5.5282557,3.1490133,2.3792424,c12c(cc3c(c1)c1c(cc3)ccc3c1cccc3)cc1c(c2)cccc1N(=O)=O
447,N6105,5.5247184,3.1027563,2.4219621,c12c(cc3c(c1)c1c(cc3)cc(c3c1cccc3)N(=O)=O)cc1c(c2)cccc1
448,N6106,5.4020013,2.9207214,2.4812799,c12c(cc3c(c1)c1c(cc3)c(cc3c1cccc3)N(=O)=O)cc1c(c2)cccc1
449,N6107,5.5432212000000005,2.9928279000000004,2.5503933,c12c(cc3c(c1)c1c(c(c3)N(=O)=O)ccc3c1cccc3)cc1c(c2)cccc1
450,N6108,5.4711147,3.1152729,2.3558418000000003,c12c(cc3c(c1)c1c(cc3N(=O)=O)ccc3c1cccc3)cc1c(c2)cccc1
451,N611,4.9935792,3.3743121,1.6192670999999998,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1)c(ccc2)N(=O)=O
452,N6111,5.6632173,2.6165136,3.046703700000001,c1cc2c(cc1)c1cc3cc4c(c(c3cc1cc2)N(=O)=O)c1c(cccc1)cc4
453,N6112,5.5165554000000006,2.5863105,2.9302449000000004,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(cccc1N(=O)=O)cc4
454,N6113,5.6599521,2.9343264,2.7256257,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(ccc(c1)N(=O)=O)cc4
455,N6115,5.621586000000001,2.9297007,2.6918853,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(c(ccc1)N(=O)=O)cc4
456,N6116,5.7557313,3.0714648,2.6842665,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(cccc1)c(c4)N(=O)=O
457,N6117,5.6139672,3.0453432,2.568624,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(cccc1)cc4N(=O)=O
458,N6118,5.68689,2.6437236,3.0431664,c1cc2c(cc1)c1cc3c(c4c(cc3cc1cc2)c1c(cccc1)cc4)N(=O)=O
459,N612,5.0858211,3.4085967,1.6772244,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1)cc(cc2)N(=O)=O
460,N6121,5.4678495,2.77542,2.6924295,c1cc2cc3c(c(c2cc1)N(=O)=O)c1c(cc3)ccc2c1cc1ccccc1c2
461,N6124,5.6721966,3.0009909,2.6712057,c1(cc2cc3c(cc2cc1)c1c(cc3)ccc2c1cc1ccccc1c2)N(=O)=O
462,N6125,5.6101578000000005,3.072009,2.5381488,c1c(c2cc3c(cc2cc1)c1c(cc3)ccc2c1cc1ccccc1c2)N(=O)=O
463,N6127,5.6893389,3.1084704,2.5808685,c1cc2cc3c(cc2cc1)c1c(cc3N(=O)=O)ccc2c1cc1ccccc1c2
464,N6128,5.623762800000001,2.85705,2.7667128,c1cc2cc3c(cc2cc1)c1c(c(c3)N(=O)=O)ccc2c1cc1ccccc1c2
465,N6131,5.559003000000001,2.6573286,2.9016744000000005,c1cc2cc3cc4c(cc3cc2cc1)c1c(cccc1)c1c(cccc41)N(=O)=O
466,N6134,5.4724752,2.5909362,2.881539,c1cc2cc3cc4c(cc3cc2cc1)c1c(cccc1)c1cccc(c41)N(=O)=O
467,N6135,5.6697477,2.8020858,2.8676619,c1cc2cc3c(c4c(cc3cc2cc1)c1c(cccc1)c1ccccc41)N(=O)=O
468,N6136,5.7298818,2.9065722,2.8233096,c1cc2c(c3cc4c(cc3cc2cc1)c1c(cccc1)c1ccccc41)N(=O)=O
469,N6137,5.7143721,3.1264290000000003,2.5879431,c1c(c2cc3cc4c(cc3cc2cc1)c1c(cccc1)c1ccccc41)N(=O)=O
470,N6138,5.7859344,3.0701043,2.7158301,c1(cc2cc3cc4c(cc3cc2cc1)c1c(cccc1)c1ccccc41)N(=O)=O
471,N61411,5.898039600000001,3.0290172,2.8690224000000004,c1c(c2c(cc1)cc1c(ccc3c1cc1ccc4c(cccc4)c1c3)c2)N(=O)=O
472,N61412,5.9543643,2.9490198000000003,3.0053445,c1(cc2c(cc1)cc1c(ccc3c1cc1ccc4c(cccc4)c1c3)c2)N(=O)=O
473,N61415,5.7935532,2.6154252,3.178128,c1cc2c(cc1)c(c1c(ccc3c1cc1ccc4c(cccc4)c1c3)c2)N(=O)=O
474,N61416,5.7736899,2.6083506,3.1653393,c1cc2c(cc1)cc1c(ccc3c1c(c1ccc4c(cccc4)c1c3)N(=O)=O)c2
475,N6144,5.8732785,2.9057559,2.9675226,c1cc2c(cc1)cc1c(ccc3c1cc1ccc4c(ccc(c4)N(=O)=O)c1c3)c2
476,N6147,5.852871,2.5906641,3.2622069,c1cc2c(cc1)cc1c(ccc3c1cc1ccc4c(cccc4)c1c3N(=O)=O)c2
477,N6148,5.9701461,3.0396291000000004,2.930517,c1cc2c(cc1)cc1c(cc(c3c1cc1ccc4c(cccc4)c1c3)N(=O)=O)c2
478,N6149,5.948106,3.0205821,2.9275239,c1cc2c(cc1)cc1c(c(cc3c1cc1ccc4c(cccc4)c1c3)N(=O)=O)c2
479,N615,5.0177961,3.3062871000000005,1.7115089999999995,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1N(=O)=O)cccc2
480,N61513,5.9075631,2.9073885,3.0001746,c1(cc2c(cc1)c1cc3c(ccc4cc5ccccc5cc34)cc1cc2)N(=O)=O
481,N61516,5.7832134,2.6815455,3.1016679000000003,c1cc2c(cc1)c1c(c3c(ccc4cc5ccccc5cc34)cc1cc2)N(=O)=O
482,N6155,5.9949072,3.0322824,2.9626248,c1cc2c(cc1)c1cc3c(ccc4cc5c(cccc5cc34)N(=O)=O)cc1cc2
483,N6156,6.0207567,2.682906,3.3378507,c1cc2c(cc1)c1cc3c(ccc4c(c5ccccc5cc34)N(=O)=O)cc1cc2
484,N6157,5.964432,3.006705,2.957727,c1cc2c(cc1)c1cc3c(cc(c4cc5ccccc5cc34)N(=O)=O)cc1cc2
485,N6158,5.9891931000000005,3.0159564,2.9732367,c1cc2c(cc1)c1cc3c(c(cc4cc5ccccc5cc34)N(=O)=O)cc1cc2
486,N6159,5.9146377,2.6181462,3.2964915,c1cc2c(cc1)c1cc3c(ccc4cc5ccccc5cc34)c(c1cc2)N(=O)=O
487,N616,5.0762976,3.365877,1.7104206,c1ccc2c(c1)cc1c(c2)cc2c(c1)c(c1c(c2)cc2c(c1)cccc2)N(=O)=O
488,N6161,5.8860672,2.5980108,3.2880564000000008,c1cc2c(cc1)c1c(c3ccccc23)c2c(c(ccc2)N(=O)=O)c2c1cccc2
489,N6162,6.0150426,2.889702,3.1253406000000004,c1cc2c(cc1)c1c(c3ccccc23)c2c(cc(cc2)N(=O)=O)c2c1cccc2
490,N6163,5.9570853,2.8344657,3.1226196000000006,c1cc2c(cc1)c1c(c3ccccc23)c2c(ccc(c2)N(=O)=O)c2c1cccc2
491,N6164,5.828382,2.6012760000000004,3.227106,c1cc2c(cc1)c1c(c3ccccc23)c2c(cccc2N(=O)=O)c2c1cccc2
492,N6171,5.988921,2.6064459,3.3824751,c1cc2cc3c(cc2cc1)c1c(cccc1)c1c(c2c(cccc2)cc31)N(=O)=O
493,N6172,5.9233449,2.6619543,3.2613906,c1cc2cc3c(cc2cc1)c1c(c(ccc1)N(=O)=O)c1cc2c(cccc2)cc31
494,N6173,5.9832069,3.0336429000000003,2.949564,c1cc2cc3c(cc2c(c1)N(=O)=O)c1c(cccc1)c1cc2c(cccc2)cc31
495,N6174,6.072455700000001,2.9449383000000005,3.1275174,c1cc2cc3c(cc2cc1N(=O)=O)c1c(cccc1)c1cc2c(cccc2)cc31
496,N6175,6.0403479,2.9147352000000004,3.1256127,c1cc2cc3c(cc2cc1)c1c(ccc(c1)N(=O)=O)c1cc2c(cccc2)cc31
497,N6181,5.784846000000001,2.7356934,3.0491526,c1cc2cc3c(cc2cc1)c1c(c(c3)N(=O)=O)c2c(cccc2)c2ccccc12
